PartID;Response;text;S.Fluency;S.Flex;K.Fluency;K.Flex;Response;text
5355205;alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;servetti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;servetti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;ikkunankuivain;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;ikkunankuivain;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;kärpäslätkä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kärpäslätkä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;viestikapula;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;viestikapula;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;viuhka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;viuhka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;muistilappu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;muistilappu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;paperivene;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;paperivene;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;biojäteastia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;biojäteastia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;lennokki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;lennokki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;hattu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;hattu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;kiillotin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kiillotin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;täyte liian isoihin kenkiin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;täyte liian isoihin kenkiin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5355205;oven kiinni pitäjä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;oven kiinni pitäjä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5355205;silta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;silta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5355205;penkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;penkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5355205;koriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;koriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5355205;alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5355205;lyöntiväline;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;lyöntiväline;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5355205;ripustin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;ripustin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5355205;venyttelyväline;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;venyttelyväline;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5355205;rakennusmateriaali;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;0;0;0;0;rakennusmateriaali;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5355205;tiirikka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;tiirikka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5355205;reiänpistin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;reiänpistin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5355205;hiuslenkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;hiuslenkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5355205;sormus;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;sormus;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5355205;pyykkipoika;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;pyykkipoika;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5355205;kiinnitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;kiinnitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5355205;jalkine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;0;0;0;0;jalkine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5355205;heittoväline;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;heittoväline;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5355205;jälkien tekijä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;jälkien tekijä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5355205;säilytysrasia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;säilytysrasia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5355205;käsien lämmitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;käsien lämmitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5355205;juoma-astia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;juoma-astia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5355205;koriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;koriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5355205;kukkaruukku;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;kukkaruukku;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5355205;leikkikalu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;leikkikalu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5354577;kärpäslätkä, ;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kärpäslätkä, vessapaperi, kalankääre, kukkavihkon kääre,imupaperi, muistilappu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5354577;kalankääre,;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kalaqnkääre;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5354577;vessapaperi,  ;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;wcpaperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5354577;,imupaperi, ;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;imupaperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5354577; kukkavihkon kääre ;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;0;1;0;kukkavihkon kääre;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5354577;muistilappu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;muistilappu ;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5354577;keinu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;keinu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5354577;10 tikkua laudalla;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;10 tikkua laudalla;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5354577;pitkospuut;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;pitkospuut;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5354577;laivalta poistuminen pakosta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;laivalta poistuminen pakosta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5354577;penkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;penkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5354577;aidantolppa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;aidantolppa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5354577;tabletin simkorttitilan aukaisu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;tabletin simkorttitilan aukaisu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5354577;leikkikoru;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;leikkikoru;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5354577;avaimenperä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;0;avaimenperä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5354577;sampanjalasi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;sampanjalasi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5354577;hiiren koti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;hiiren koti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5354577;tuhkimon löytämiseen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;0;0;0;0;tuhkimon löytämiseen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5354577;saapasjalkakissan kulkuväli;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;0;0;0;0;saapasjalkakissan kulkuväli;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;tuki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;tuki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;silta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;silta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;astalo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;astalo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;kauppatavara;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;0;0;0;0;kauppatavara;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;polttoaine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;polttoaine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;soitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;soitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;mitta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;mitta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;lapio;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;lapio;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;käden jatke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;käden jatke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5336084;sytyke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;sytyke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5336084;kylmäkalle;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kylmäkalle;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5336084;veden poistaaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;veden poistaaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5336084;sateenvarjo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;sateenvarjo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5336084;paikkausaine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;paikkausaine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5336084;kenkien materiaali;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kenkien materiaali;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5336084;seinäkoriste(taulu);Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;seinäkoriste(taulu);Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5336084;tiedon lähde;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;0;0;0;0;tiedon lähde;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5336084;lämpöeriste istuimeksi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;lämpöeriste istuimeksi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5336084;ovituki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;ovituki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;vararuoka (nahkakenkä);Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;vararuoka (nahkakenkä);Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;vesisäiliö;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;vesisäiliö;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;säiliö muutenkin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;0;1;0;säiliö muutenkin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;soitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;soitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;astalo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;astalo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;kukkaurkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;kukkaurkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;kalukukkaro;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;kalukukkaro;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;poltettava;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;poltettava;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;kauppatavara;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;0;0;0;0;kauppatavara;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5336084;tiirikka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;tiirikka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5336084;hammastikku;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;hammastikku;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5336084;naulan korvike pehmeään materiaaliin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;naulan korvike pehmeään materiaaliin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5336084;hiussolki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;hiussolki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5336084;koru;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;koru;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5336084;sulake;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;sulake;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5336084;kukkatuki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;kukkatuki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5336084;ase;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;ase;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5336084;kengän nauhan korvike.;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;kengän nauhan korvike.;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5320807;kuoren avaaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;kuoren avaaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5320807;hakaneulan korvaaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;hakaneulan korvaaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5320807;tiirikka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;tiirikka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5320807;roskan poistaja pienestä kolosta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;roskan poistaja pienestä kolosta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5320807;hiuspinni;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;hiuspinni;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5320807;koriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;koriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5320807;ripustin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;ripustin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5320807;lapun kiinnittäjä kukkakeppiin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;lapun kiinnittäjä kukkakeppiin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5320807;silmälasien kuivaaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;silmälasien kuivaaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5320807;ikkunan kiillottaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;ikkunan kiillottaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5320807;wc paperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;wc paperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5320807;takan sytyttäjä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;takan sytyttäjä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5320807;repiminen stressin poistajana;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;repiminen stressin poistajana;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5320807;askarteluvälineenä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;askarteluvälineenä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5320807;kuivaajana;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;0;1;0;kuivaajana;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5320807;eristeenä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;eristeenä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5320807;pehmusteena mytättynä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;pehmusteena mytättynä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5320807;ovistoppari;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;ovistoppari;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5320807;kukkapurkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;kukkapurkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5320807;koriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;koriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5320807;juoma-astia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;juoma-astia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5320807;säilytyskoppa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;säilytyskoppa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5320807;heittovälinen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;heittovälinen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5320807;valuumuotti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;valuumuotti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5320807;makuupaikka esim hiirelle;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;makuupaikka esim hiirelle;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5320807;tuki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;tuki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5320807;ovi stoppari;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;ovi stoppari;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5320807;koriste-esine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;koriste-esine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5320807;pitkospuu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;pitkospuu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5320807;este;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;este;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5320807;vaateripustin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;vaateripustin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5320807;keinulauta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;keinulauta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
